Id,category,crawl_date,description,dislike_count,id,like_count,name,step,title,upload_date,video_id,view_count
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"Subscribe for more! ► http://www.youtube.com/subscription_center?add_user=rsdjeffy

Website: http://executetheprogram.com

—————
Jeffy debunks a few common misconceptions about the dating game.

—————
I have worked as an Executive Coach with Real Social Dynamics since 2003, running programs practically every weekend for the last 12 years in over 100 cities across North America, Australia, Africa and Europe. I am extremely passionate about getting my students ACTUAL RESULTS and am continually improving my program to achieve this end.

In 2007, I released a critically acclaimed DVD program called ""The Jeffy Show.""

Simon & Schuster published my memoir ""Get Laid or Die Trying"" on March 29th, 2011.

In 2014 I released my magnum opus on text and online game, ""Execute the Program.""

Facebook: www.facebook.com/RSDJeffy

Instagram: RSDJeffy",9,UC_1N_NAJv18XOndxdixfW6g,452,RSD Jeffy,3,Misconceptions About Game,20130212,Tw50gVmgPSg,31007
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"Subscribe for more! ► http://www.youtube.com/subscription_center?add_user=rsdjeffy

Website: http://executetheprogram.com

—————
Jeffy addresses the misconception that game should be learned using canned routines as ""training wheels"" and the flawed logic of ""you guys started with routines, doesn't it follow that I should too?"" Also, a retrospective look at his bizarre mullet. RIP

—————
I have worked as an Executive Coach with Real Social Dynamics since 2003, running programs practically every weekend for the last 12 years in over 100 cities across North America, Australia, Africa and Europe. I am extremely passionate about getting my students ACTUAL RESULTS and am continually improving my program to achieve this end.

In 2007, I released a critically acclaimed DVD program called ""The Jeffy Show.""

Simon & Schuster published my memoir ""Get Laid or Die Trying"" on March 29th, 2011.

In 2014 I released my magnum opus on text and online game, ""Execute the Program.""

Facebook: www.facebook.com/RSDJeffy

Instagram: RSDJeffy",13,UC_1N_NAJv18XOndxdixfW6g,266,RSD Jeffy,3,Routines Vs. Natural Game,20121006,UL7brRFEe2o,30992
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"Subscribe for more! ► http://www.youtube.com/subscription_center?add_user=rsdjeffy

Website: http://executetheprogram.com

—————

I have worked as an Executive Coach with Real Social Dynamics since 2003, running programs practically every weekend for the last 12 years in over 100 cities across North America, Australia, Africa and Europe. I am extremely passionate about getting my students ACTUAL RESULTS and am continually improving my program to achieve this end.

In 2007, I released a critically acclaimed DVD program called ""The Jeffy Show.""

Simon & Schuster published my memoir ""Get Laid or Die Trying"" on March 29th, 2011.

In 2014 I released my magnum opus on text and online game, ""Execute the Program.""

Facebook: www.facebook.com/RSDJeffy

Instagram: RSDJeffy",11,UC_1N_NAJv18XOndxdixfW6g,436,RSD Jeffy,3,Use Your Chod to Get With Grown-Ass Women,20150922,Ul1sai-8pbo,18635
UC_1N_NAJv18XOndxdixfW6g,PUA,20190420,"There's been a lot of questions about the ""new rsd""... people keep asking is real social dynamics over? Well in this vid RSD Jeffy breaks down the truth about RSD. Yes this is one of those real social dynamics exposed videos... but not in the way you might think. The so called NEW RSD is merely an extension of the same fundamental ideas and principles that made RSD the leader in dating coaching... but expanded to be applicable to all areas of your life.

Subscribe for more! ► https://www.youtube.com/user/RSDJeffy?sub_confirmation=1

Website:

http://charismamastery.com

http://executetheprogram.com

http://www.RSDResonator.com

http://www.jeffyhotseat.com

—————

I have worked as an Executive Coach with Real Social Dynamics since 2003, running programs practically every weekend for the last 16 years in over 100 cities across North America, Australia, Africa and Europe. I’m extremely passionate about getting my students ACTUAL RESULTS and am continually improving my program to achieve this end.

In 2007, I released a critically acclaimed DVD program called ""The Jeffy Show.""

Simon & Schuster published my memoir ""Get Laid or Die Trying"" on March 29th, 2011.

In 2016 I released my magnum opus on text and online game, ""Execute the Program v2.0”

In 2017 I created RESONATOR, the professional guide to healthy powerful and attractive vocal projection technique.

Facebook: www.facebook.com/RSDJeffy
Instagram: RSDJeffy",25,UC_1N_NAJv18XOndxdixfW6g,412,RSD Jeffy,3,"What's Up With the ""NEW RSD"" - (Is Real Social Dynamics Over?)",20190419,V9MDl4RC2_8,8248
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"Very common question: what do you do when a so-called AMOG comes into the group in an attempt to steal your girl - or what do you do when you want to approach a ""mixed set"" with a guy already talking to her?

Subscribe for more! ► https://www.youtube.com/user/RSDJeffy?sub_confirmation=1

Website:

http://executetheprogram.com

http://www.RSDResonator.com

http://www.jeffyhotseat.com

—————

I have worked as an Executive Coach with Real Social Dynamics since 2003, running programs practically every weekend for the last 14 years in over 100 cities across North America, Australia, Africa and Europe. I’m extremely passionate about getting my students ACTUAL RESULTS and am continually improving my program to achieve this end.

In 2007, I released a critically acclaimed DVD program called ""The Jeffy Show.""

Simon & Schuster published my memoir ""Get Laid or Die Trying"" on March 29th, 2011.

In 2016 I released my magnum opus on text and online game, ""Execute the Program v2.0”

In 2017 I created RESONATOR, the professional guide to healthy powerful and attractive vocal projection technique.

Facebook: www.facebook.com/RSDJeffy
Instagram: RSDJeffy",84,UC_1N_NAJv18XOndxdixfW6g,1550,RSD Jeffy,3,What To Do When Guys Try to Steal Your Girl (AMOG Battle),20180515,WSTHapA5gMA,75351
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"Subscribe for more! ► https://www.youtube.com/user/RSDJeffy?sub_confirmation=1

Website:

http://executetheprogram.com

http://www.jeffyhotseat.com

—————

I have worked as an Executive Coach with Real Social Dynamics since 2003, running programs practically every weekend for the last 13 years in over 100 cities across North America, Australia, Africa and Europe. I am extremely passionate about getting my students ACTUAL RESULTS and am continually improving my program to achieve this end.

In 2007, I released a critically acclaimed DVD program called ""The Jeffy Show.""

Simon & Schuster published my memoir ""Get Laid or Die Trying"" on March 29th, 2011.

In 2014 I released my magnum opus on text and online game, ""Execute the Program.""

Facebook: www.facebook.com/RSDJeffy
Snapchat: jlaix5150
Twitter/Periscope: @RSDJeffy
Instagram: RSDJeffy",18,UC_1N_NAJv18XOndxdixfW6g,789,RSD Jeffy,3,"Winning Over Girls Who Are ""On the Fence""",20160531,WW1FvN9Hx4M,41452
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"I have worked as an Executive Coach with Real Social Dynamics since 2003, running programs practically every weekend for the last 12 years in over 100 cities across North America, Australia, Africa and Europe. I am extremely passionate about getting my students ACTUAL RESULTS and am continually improving my program to achieve this end.

In 2007, I released a critically acclaimed DVD program called ""The Jeffy Show.""

Simon & Schuster published my memoir ""Get Laid or Die Trying"" on March 29th, 2011.

In 2014 I released my magnum opus on text and online game, ""Execute the Program.""

Facebook: www.facebook.com/RSDJeffy

Instagram: RSDJeffy",3,UC_1N_NAJv18XOndxdixfW6g,157,RSD Jeffy,3,Sex on the Moon,20150901,WuM62ia8-k8,11189
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"Subscribe for more! ► https://www.youtube.com/user/RSDJeffy?sub_confirmation=1

Website:

http://executetheprogram.com

http://www.jeffyhotseat.com

—————

I have worked as an Executive Coach with Real Social Dynamics since 2003, running programs practically every weekend for the last 14 years in over 100 cities across North America, Australia, Africa and Europe. I’m extremely passionate about getting my students ACTUAL RESULTS and am continually improving my program to achieve this end.

In 2007, I released a critically acclaimed DVD program called ""The Jeffy Show.""

Simon & Schuster published my memoir ""Get Laid or Die Trying"" on March 29th, 2011.

In 2016 I released my magnum opus on text and online game, ""Execute the Program v2.0”

Facebook: www.facebook.com/RSDJeffy
Instagram: RSDJeffy
Snapchat: jlaix5150
Twitter/Periscope: @RSDJeffy",30,UC_1N_NAJv18XOndxdixfW6g,996,RSD Jeffy,3,Entitlement Gone Wrong (ft. Owen & Julien),20170426,XCFdc1g1G7w,42540
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"Subscribe for more! ► http://www.youtube.com/subscription_center?add_user=rsdjeffy

Website: http://executetheprogram.com

—————

I have worked as an Executive Coach with Real Social Dynamics since 2003, running programs practically every weekend for the last 12 years in over 100 cities across North America, Australia, Africa and Europe. I am extremely passionate about getting my students ACTUAL RESULTS and am continually improving my program to achieve this end.

In 2007, I released a critically acclaimed DVD program called ""The Jeffy Show.""

Simon & Schuster published my memoir ""Get Laid or Die Trying"" on March 29th, 2011.

In 2014 I released my magnum opus on text and online game, ""Execute the Program.""

Facebook: www.facebook.com/RSDJeffy

Instagram: RSDJeffy",4,UC_1N_NAJv18XOndxdixfW6g,517,RSD Jeffy,3,Make the Time,20130909,XUwaFtbB5v0,26128
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"Subscribe for more! ► http://www.youtube.com/subscription_center?add_user=rsdjeffy

Website: http://executetheprogram.com

—————
Best practices for dealing with a variety of peer group dynamics you may encounter when approaching women.

—————
I have worked as an Executive Coach with Real Social Dynamics since 2003, running programs practically every weekend for the last 12 years in over 100 cities across North America, Australia, Africa and Europe. I am extremely passionate about getting my students ACTUAL RESULTS and am continually improving my program to achieve this end.

In 2007, I released a critically acclaimed DVD program called ""The Jeffy Show.""

Simon & Schuster published my memoir ""Get Laid or Die Trying"" on March 29th, 2011.

In 2014 I released my magnum opus on text and online game, ""Execute the Program.""

Facebook: www.facebook.com/RSDJeffy

Instagram: RSDJeffy

https://www.youtube.com/watch?v=54RxxeWNAyk",6,UC_1N_NAJv18XOndxdixfW6g,383,RSD Jeffy,3,What About the Peer Group?,20141230,XVLcP5zVjcc,23047
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"Subscribe for more! ► http://www.youtube.com/subscription_center?add_user=rsdjeffy

Website: http://executetheprogram.com

—————
Topics include Toilet Paper Miyagi, Disneyland With Boobs, and how to beat yourself in the head with a sword. Also, what it's like to be a child of divorce.

—————
I have worked as an Executive Coach with Real Social Dynamics since 2003, running programs practically every weekend for the last 12 years in over 100 cities across North America, Australia, Africa and Europe. I am extremely passionate about getting my students ACTUAL RESULTS and am continually improving my program to achieve this end.

In 2007, I released a critically acclaimed DVD program called ""The Jeffy Show.""

Simon & Schuster published my memoir ""Get Laid or Die Trying"" on March 29th, 2011.

In 2014 I released my magnum opus on text and online game, ""Execute the Program.""

Facebook: www.facebook.com/RSDJeffy

Instagram: RSDJeffy",3,UC_1N_NAJv18XOndxdixfW6g,344,RSD Jeffy,3,Spartan Jeffy in Scottsdale Part 2/2,20140128,Y7damVcxMjs,25714
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"Subscribe for more! ► http://www.youtube.com/subscription_center?add_user=rsdjeffy

Start Getting Laid Off The Internet NOW --- http://www.ExecuteTheProgram.com

—————

I have worked as an Executive Coach with Real Social Dynamics since 2003, running programs practically every weekend for the last 12 years in over 100 cities across North America, Australia, Africa and Europe. I am extremely passionate about getting my students ACTUAL RESULTS and am continually improving my program to achieve this end.

In 2007, I released a critically acclaimed DVD program called ""The Jeffy Show.""

Simon & Schuster published my memoir ""Get Laid or Die Trying"" on March 29th, 2011.

In 2014 I released my magnum opus on text and online game, ""Execute the Program.""

Facebook: www.facebook.com/RSDJeffy

Instagram: RSDJeffy",398,UC_1N_NAJv18XOndxdixfW6g,1642,RSD Jeffy,3,What Women Like On An Online Dating Profile (And What They Laugh At),20141028,YZBqScnwT6U,205473
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"Check out Resonator to learn healthy, powerful vocal projection that gets her attention and HOOKS the set:
http://www.RSDResonator.com",34,UC_1N_NAJv18XOndxdixfW6g,1013,RSD Jeffy,3,Using Science To Get Some: Vocal Projection & Attraction,20170617,YkbyTbUl0DE,51707
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"Subscribe for more! ► http://www.youtube.com/subscription_center?add_user=rsdjeffy

Website: http://executetheprogram.com

—————
Speaking from the chaos of the Giants 2012 World Series riots and the subsequent victory parade, Jeffy reflects on what it means to overcome adversity to achieve your goals.

—————
I have worked as an Executive Coach with Real Social Dynamics since 2003, running programs practically every weekend for the last 12 years in over 100 cities across North America, Australia, Africa and Europe. I am extremely passionate about getting my students ACTUAL RESULTS and am continually improving my program to achieve this end.

In 2007, I released a critically acclaimed DVD program called ""The Jeffy Show.""

Simon & Schuster published my memoir ""Get Laid or Die Trying"" on March 29th, 2011.

In 2014 I released my magnum opus on text and online game, ""Execute the Program.""

Facebook: www.facebook.com/RSDJeffy

Instagram: RSDJeffy",15,UC_1N_NAJv18XOndxdixfW6g,154,RSD Jeffy,3,Riot Game: Overcoming Adversity,20121106,ZpAQnU_yBHU,18403
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"www.executetheprogram.com

In the Cold War of Online Dating, the girls have gotten smarter. Here's how to stay ahead of the game... introducing the fully upgraded sytem of Execute the Program v.20",14,UC_1N_NAJv18XOndxdixfW6g,249,RSD Jeffy,3,"""The D"" is Abundant and Low-Value",20160408,ZuoHWVRs1w4,15724
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"http://www.jeffyhotseat.com

Subscribe for more! ► https://www.youtube.com/user/RSDJeffy?sub_confirmation=1


—————

I have worked as an Executive Coach with Real Social Dynamics since 2003, running programs practically every weekend for the last 13 years in over 100 cities across North America, Australia, Africa and Europe. I am extremely passionate about getting my students ACTUAL RESULTS and am continually improving my program to achieve this end.

In 2007, I released a critically acclaimed DVD program called ""The Jeffy Show.""

Simon & Schuster published my memoir ""Get Laid or Die Trying"" on March 29th, 2011.

In 2014 I released my magnum opus on text and online game, ""Execute the Program.""

Facebook: www.facebook.com/RSDJeffy
Snapchat: jlaix5150
Twitter/Periscope: @RSDJeffy
Instagram: RSDJeffy",15,UC_1N_NAJv18XOndxdixfW6g,451,RSD Jeffy,3,Break Social Conditioning - Jeffy Hotseat Transformational Experience Revealed (1 of 3),20160829,_1_Vr1ZyPNw,31134
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"Download a free implementable summary of this video. It has all essential ideas and techniques, plus further resources to go deeper. Click here to get it: http://www.rsdvault.com/old-vs-young

Subscribe for more! ► http://www.youtube.com/subscription_c...

Website: http://executetheprogram.com

—————
Jeffy explores the pitfalls and advantages of learning how to do cold-approach pickup both as a youngster and an older gentleman.

—————
I have worked as an Executive Coach with Real Social Dynamics since 2003, running programs practically every weekend for the last 12 years in over 100 cities across North America, Australia, Africa and Europe. I am extremely passionate about getting my students ACTUAL RESULTS and am continually improving my program to achieve this end.

In 2007, I released a critically acclaimed DVD program called ""The Jeffy Show.""

Simon & Schuster published my memoir ""Get Laid or Die Trying"" on March 29th, 2011.

In 2014 I released my magnum opus on text and online game, ""Execute the Program.""

Facebook: www.facebook.com/RSDJeffy

Instagram: RSDJeffy",31,UC_1N_NAJv18XOndxdixfW6g,1125,RSD Jeffy,3,Old vs. Young: Learning the Game,20121113,__lAaZOiCqo,80052
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"Subscribe for more! ► http://www.youtube.com/subscription_center?add_user=rsdjeffy

Website: http://executetheprogram.com

—————
Jeffy talks about a recent failure and reiterates an important fundamental lesson up in Anchorage, Alaska. Also visits a glacier and some seals or some shit.

—————
I have worked as an Executive Coach with Real Social Dynamics since 2003, running programs practically every weekend for the last 12 years in over 100 cities across North America, Australia, Africa and Europe. I am extremely passionate about getting my students ACTUAL RESULTS and am continually improving my program to achieve this end.

In 2007, I released a critically acclaimed DVD program called ""The Jeffy Show.""

Simon & Schuster published my memoir ""Get Laid or Die Trying"" on March 29th, 2011.

In 2014 I released my magnum opus on text and online game, ""Execute the Program.""

Facebook: www.facebook.com/RSDJeffy

Instagram: RSDJeffy",3,UC_1N_NAJv18XOndxdixfW6g,387,RSD Jeffy,3,"How Soon ""Not Now"" Becomes ""Never",20120603,a0qfj2m07Yo,23650
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"Subscribe for more! ► https://www.youtube.com/user/RSDJeffy?sub_confirmation=1

Website:

http://executetheprogram.com

http://www.jeffyhotseat.com

—————

I have worked as an Executive Coach with Real Social Dynamics since 2003, running programs practically every weekend for the last 13 years in over 100 cities across North America, Australia, Africa and Europe. I am extremely passionate about getting my students ACTUAL RESULTS and am continually improving my program to achieve this end.

In 2007, I released a critically acclaimed DVD program called ""The Jeffy Show.""

Simon & Schuster published my memoir ""Get Laid or Die Trying"" on March 29th, 2011.

In 2014 I released my magnum opus on text and online game, ""Execute the Program.""

Facebook: www.facebook.com/RSDJeffy
Snapchat: jlaix5150
Twitter/Periscope: @RSDJeffy
Instagram: RSDJeffy",12,UC_1N_NAJv18XOndxdixfW6g,970,RSD Jeffy,3,Self Reliance Ralph Waldo Emerson,20160405,a2rRj6KKwME,33709
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"Subscribe for more! ► http://www.youtube.com/subscription_center?add_user=rsdjeffy

Website: http://executetheprogram.com

—————
Jeff Allen (aka -- Jeffy) of Real Social Dynamics INFIELD FOOTAGE -- reveals THE TRUTH of whether ugly/short/poor guys can get girls.

—————
I have worked as an Executive Coach with Real Social Dynamics since 2003, running programs practically every weekend for the last 12 years in over 100 cities across North America, Australia, Africa and Europe. I am extremely passionate about getting my students ACTUAL RESULTS and am continually improving my program to achieve this end.

In 2007, I released a critically acclaimed DVD program called ""The Jeffy Show.""

Simon & Schuster published my memoir ""Get Laid or Die Trying"" on March 29th, 2011.

In 2014 I released my magnum opus on text and online game, ""Execute the Program.""

Facebook: www.facebook.com/RSDJeffy

Instagram: RSDJeffy",79,UC_1N_NAJv18XOndxdixfW6g,838,RSD Jeffy,3,Infield Good Looks Monologue,20110105,aEafDmdID70,131917
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"If you're going out to clubs with extremely loud noise levels, it's only a matter of time until you experience ringing in the ears. Jeffy goes over the best earplugs to wear when you're out meeting girls. Ear protection is absolutely essential long term. This is essentially the tinnitus cure

Earpeace plugs (https://www.earpeace.com/collections/universal-fit-hearing-protection/products/earplugs?variant=1144791724

Etymotic research electronic plugs (https://www.etymotic.com/consumer/hearing-protection/mp915.html)

Westone Custom TRU earplugs (https://www.westone.com/store/music/index.php/hearing-protection/tru-custom/tru-customs)",31,UC_1N_NAJv18XOndxdixfW6g,671,RSD Jeffy,3,Best Earplugs for Ear Protection in the Club (Ringing and Tinnitus CURE),20180327,aOlUkQFnNUA,17803
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"Subscribe for more! ► https://www.youtube.com/user/RSDJeffy?sub_confirmation=1

Website:

http://executetheprogram.com

http://www.jeffyhotseat.com

—————

I have worked as an Executive Coach with Real Social Dynamics since 2003, running programs practically every weekend for the last 13 years in over 100 cities across North America, Australia, Africa and Europe. I am extremely passionate about getting my students ACTUAL RESULTS and am continually improving my program to achieve this end.

In 2007, I released a critically acclaimed DVD program called ""The Jeffy Show.""

Simon & Schuster published my memoir ""Get Laid or Die Trying"" on March 29th, 2011.

In 2014 I released my magnum opus on text and online game, ""Execute the Program.""

Facebook: www.facebook.com/RSDJeffy
Snapchat: jlaix5150
Twitter/Periscope: @RSDJeffy
Instagram: RSDJeffy",14,UC_1N_NAJv18XOndxdixfW6g,368,RSD Jeffy,3,The Bottom of the Barrel at the Club,20160322,aVG5D0dikSU,16153
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"Subscribe for more! ► https://www.youtube.com/user/RSDJeffy?sub_confirmation=1

Website:

http://executetheprogram.com

http://www.jeffyhotseat.com

Jeff discusses the power of forgiveness and the extreme importance of having well-defined core values while cleaning out his deceased father's house.

I have worked as an Executive Coach with Real Social Dynamics since 2003, running programs practically every weekend for the last 14 years in over 100 cities across North America, Australia, Africa and Europe. I am extremely passionate about getting my students ACTUAL RESULTS and am continually improving my program to achieve this end.

In 2007, I released a critically acclaimed DVD program called ""The Jeffy Show.""

Simon & Schuster published my memoir ""Get Laid or Die Trying"" on March 29th, 2011.

In 2014 I released my magnum opus on text and online game, ""Execute the Program.""

Facebook: www.facebook.com/RSDJeffy
Snapchat: jlaix5150
Twitter/Periscope: @RSDJeffy
Instagram: RSDJeffy",23,UC_1N_NAJv18XOndxdixfW6g,2201,RSD Jeffy,3,Cleaning Out My Dead Dad's House,20170208,abvyoMhxtSA,31383
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,http://www.executetheprogram.com,23,UC_1N_NAJv18XOndxdixfW6g,204,RSD Jeffy,3,ETP v2.0 is Operational,20160413,akbrnOAUXZQ,14065
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"Subscribe for more! ► http://www.youtube.com/subscription_center?add_user=rsdjeffy

Website: http://executetheprogram.com

—————
In Vegas, Jeffy reveals his techniques for gaming in super loud environments. Also discusses taking LSD while dressed in a Chuck E. Cheese costume, and his recent conversion to Jesus.

—————

I have worked as an Executive Coach with Real Social Dynamics since 2003, running programs practically every weekend for the last 12 years in over 100 cities across North America, Australia, Africa and Europe. I am extremely passionate about getting my students ACTUAL RESULTS and am continually improving my program to achieve this end.

In 2007, I released a critically acclaimed DVD program called ""The Jeffy Show.""

Simon & Schuster published my memoir ""Get Laid or Die Trying"" on March 29th, 2011.

In 2014 I released my magnum opus on text and online game, ""Execute the Program.""

Facebook: www.facebook.com/RSDJeffy

Instagram: RSDJeffy",12,UC_1N_NAJv18XOndxdixfW6g,534,RSD Jeffy,3,Dealing With Loud Clubs,20140415,bAR6aJP6RBo,50948
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"Julien Blanc's new program TRANSFORMATION MASTERY drops March 8, 2017!

Get your copy here: http://julienhimself.com/transformation-mastery/

Cut through the bullshit self-help promises you’ve been spoon-fed and release your authentic self, smashing through your inner blocks and unleashing the raw power of tour subconscious mind!

NO BULLSHIT, NO HYPE, NO NONSENSE. JUST RESULTS.",44,UC_1N_NAJv18XOndxdixfW6g,910,RSD Jeffy,3,Julien Blanc - Behind the Scenes of the Culture of SHAME,20170301,bL9Q04hlUO8,49226
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"From Chicago, I talk about the power of sincerity versus the manipulation that we often see in guys starting out, where they're putting on a fake front of what they THINK people will like. The ability to embrace vulnerability and let go of these ultimately manipulative behaviors is in fact one of the TRUE alpha male traits that leads to success not just in picking up girls, but in your long term relationships, and LIFE.",12,UC_1N_NAJv18XOndxdixfW6g,874,RSD Jeffy,3,Manipulation vs. Sincerity.... the True Alpha Male Trait,20180717,cAAM0cVv_aM,33382
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"Yes, to be successful at picking up girls, it is first vitally important that you understand the rules of the game. However, there are certain situations where you must deviate from the plan and know when to break the rules. Join Jeffy for a discussion of this important topic.",18,UC_1N_NAJv18XOndxdixfW6g,555,RSD Jeffy,3,The Rules of the Game and WHEN TO BREAK THEM,20180522,cQeEJyoQ6_E,20266
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"Talent means very little when it comes to game. At rsd discipline is stressed because it relies on your inner motivation, which is something entirely under your control. A guy with solid work ethic will eventually outpace the guy with the seeming ""talent advantage"" every time.",17,UC_1N_NAJv18XOndxdixfW6g,981,RSD Jeffy,3,Get Good Fast... How Work Ethic Beats Talent,20180814,dZspJB57Do0,18426
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"Subscribe for more! ► http://www.youtube.com/subscription_center?add_user=rsdjeffy

Website: http://executetheprogram.com

—————
Jeffy explains his new methodology of ""complete fucking retardation.""

—————
I have worked as an Executive Coach with Real Social Dynamics since 2003, running programs practically every weekend for the last 12 years in over 100 cities across North America, Australia, Africa and Europe. I am extremely passionate about getting my students ACTUAL RESULTS and am continually improving my program to achieve this end.

In 2007, I released a critically acclaimed DVD program called ""The Jeffy Show.""

Simon & Schuster published my memoir ""Get Laid or Die Trying"" on March 29th, 2011.

In 2014 I released my magnum opus on text and online game, ""Execute the Program.""

Facebook: www.facebook.com/RSDJeffy

Instagram: RSDJeffy




https://www.youtube.com/watch?v=ykX1M5rx1aY",9,UC_1N_NAJv18XOndxdixfW6g,643,RSD Jeffy,3,Nonsense and Utter Stupidity,20130416,eCPyePdm3Ag,31600
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"Subscribe for more! ► http://www.youtube.com/subscription_center?add_user=rsdjeffy

Website: http://executetheprogram.com

—————
Jeffy relates his the evolution of his attitudes towards women, the game, and the elusive concept of perfection. From Miami, FL

—————
I have worked as an Executive Coach with Real Social Dynamics since 2003, running programs practically every weekend for the last 12 years in over 100 cities across North America, Australia, Africa and Europe. I am extremely passionate about getting my students ACTUAL RESULTS and am continually improving my program to achieve this end.

In 2007, I released a critically acclaimed DVD program called ""The Jeffy Show.""

Simon & Schuster published my memoir ""Get Laid or Die Trying"" on March 29th, 2011.

In 2014 I released my magnum opus on text and online game, ""Execute the Program.""

Facebook: www.facebook.com/RSDJeffy

Instagram: RSDJeffy",16,UC_1N_NAJv18XOndxdixfW6g,584,RSD Jeffy,3,"How to Run a ""Perfect"" Pickup",20130225,fMLBDy_tFwE,40731
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"Subscribe for more! ► https://www.youtube.com/user/RSDJeffy?sub_confirmation=1

Website:

http://executetheprogram.com

http://www.jeffyhotseat.com

—————



Jeff answers a few questions from viewers, including why he lives in SF, who lies more men or women, and unraveling the paradox of intent vs freedom from outcome.

I have worked as an Executive Coach with Real Social Dynamics since 2003, running programs practically every weekend for the last 13 years in over 100 cities across North America, Australia, Africa and Europe. I am extremely passionate about getting my students ACTUAL RESULTS and am continually improving my program to achieve this end.

In 2007, I released a critically acclaimed DVD program called ""The Jeffy Show.""

Simon & Schuster published my memoir ""Get Laid or Die Trying"" on March 29th, 2011.

In 2014 I released my magnum opus on text and online game, ""Execute the Program.""

Facebook: www.facebook.com/RSDJeffy
Snapchat: jlaix5150
Twitter/Periscope: @RSDJeffy
Instagram: RSDJeffy",65,UC_1N_NAJv18XOndxdixfW6g,514,RSD Jeffy,3,Why I Live in San Francisco,20160628,fNtovlAusy0,34246
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"Subscribe for more! ► https://www.youtube.com/user/RSDJeffy?sub_confirmation=1

Website:

http://executetheprogram.com

http://www.jeffyhotseat.com

—————

I have worked as an Executive Coach with Real Social Dynamics since 2003, running programs practically every weekend for the last 14 years in over 100 cities across North America, Australia, Africa and Europe. I’m extremely passionate about getting my students ACTUAL RESULTS and am continually improving my program to achieve this end.

In 2007, I released a critically acclaimed DVD program called ""The Jeffy Show.""

Simon & Schuster published my memoir ""Get Laid or Die Trying"" on March 29th, 2011.

In 2016 I released my magnum opus on text and online game, ""Execute the Program v2.0”

Facebook: www.facebook.com/RSDJeffy
Instagram: RSDJeffy
Snapchat: jlaix5150
Twitter/Periscope: @RSDJeffy",6,UC_1N_NAJv18XOndxdixfW6g,379,RSD Jeffy,3,How to Be Just Like Tom Brady (ft. Owen),20170516,fQPBeL-jZwg,14094
UC_1N_NAJv18XOndxdixfW6g,PUA,20190417,"Subscribe for more! ► http://www.youtube.com/subscription_center?add_user=rsdjeffy

Website: http://executetheprogram.com

—————
A short excerpt from an interview I did for a film on the player lifestyle which will premiere at Sundance next year.

—————

I have worked as an Executive Coach with Real Social Dynamics since 2003, running programs practically every weekend for the last 12 years in over 100 cities across North America, Australia, Africa and Europe. I am extremely passionate about getting my students ACTUAL RESULTS and am continually improving my program to achieve this end.

In 2007, I released a critically acclaimed DVD program called ""The Jeffy Show.""

Simon & Schuster published my memoir ""Get Laid or Die Trying"" on March 29th, 2011.

In 2014 I released my magnum opus on text and online game, ""Execute the Program.""

Facebook: www.facebook.com/RSDJeffy

Instagram: RSDJeffy",32,UC_1N_NAJv18XOndxdixfW6g,711,RSD Jeffy,3,"Preview - Documentary on ""Players""",20140805,faFo6B0yPHE,52320
